DATE_TIME,log_return,stl_trend,stl_seasonal,stl_resid,wav_approx_L2,wav_detail_L1,wav_detail_L2,mtm_band_0,mtm_band_1,mtm_band_2,mtm_band_3,ADX,ATR,BC-BO,BH-BL,BH-BO,BO-BL,CCI,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8,DI+,DI-,EMA,HIGH,LOW,MACD,MACD_Histogram,MACD_Signal,Momentum,OPEN,ROC,RSI,S&P500_Close,Stochastic_%D,Stochastic_%K,WilliamsR,vix_close
2025-05-28 15:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.463566,0.0,0.0,0.0,0.0,0.55170685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79276013,0.22528256,-0.1811018,0.8702197,0.86103994,11.221759,0.11231225,12.615478,11.404782,0.8655559,inf,0.5714163,0.6501576,15.559034,0.7225743,0.6392888,0.09381374
2025-05-28 16:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.466946,0.0,0.0,0.0,0.0,0.55856025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68330806,0.3649783,-0.048362225,0.44028616,0.44315547,12.053092,1.8651553,12.764405,17.177912,0.4434457,inf,0.6676274,0.6501576,15.872301,0.76009804,0.97644776,0.09381374
2025-05-28 17:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.862703,2.4672275,0.0,0.0,0.0,0.0,0.45217925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6529431,0.33481878,-0.015275339,0.50295764,0.49757174,11.453141,0.3877704,12.750545,13.324543,0.5002706,inf,0.5762134,0.6501576,14.140663,0.49933088,-0.11983375,0.09381374
2025-05-28 18:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.027313,2.4693573,0.0,0.0,0.0,0.0,0.5897011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6391216,0.29543737,0.050198212,0.6640557,0.6583193,11.352736,0.2109196,12.717198,-2.779849,0.66353077,-1.9381661,0.6036659,0.6501576,11.694049,0.37801474,0.27764037,0.09381374
2025-05-28 19:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45851,2.4698617,0.0,0.0,0.0,0.0,0.61302435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64295274,0.26943928,0.078337364,0.8192721,0.81316316,10.755901,-0.92935145,12.55821,0.21494271,0.81812483,0.23617768,0.57313627,0.6501576,6.4004936,0.014600184,-0.10690613,0.09381374
2025-05-28 20:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.277557,2.468704,0.0,0.0,0.0,0.0,0.4451393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60828316,0.39045694,0.10197155,0.477447,0.47343,10.155485,-1.8487726,12.2979145,0.45452178,0.47576445,0.47215116,0.5723103,0.6501576,2.9652457,0.015540743,-0.117029876,0.09381374
2025-05-28 21:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37189,2.469165,0.0,0.0,0.0,0.0,0.45380327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6013548,0.35712257,0.09861639,0.5944488,0.58410555,9.245335,-3.2074788,11.887909,-2.0042577,0.5907848,-1.7731843,0.545351,0.6501576,-2.1761324,-0.3460518,-0.800282,0.09381374
2025-05-28 22:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.881123,2.4757442,0.0,0.0,0.0,0.0,0.6934455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59698075,0.29033408,0.1690681,0.9086491,0.9100263,9.423998,-2.103812,11.599512,2.4834647,0.9237344,2.4676805,0.60830307,0.6501576,-3.5297947,-0.17603773,0.39991295,0.09381374
2025-05-28 23:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.742184,2.4733315,0.0,0.0,0.0,0.0,0.48478118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5763544,0.43969655,0.20874679,0.47957864,0.4771163,9.16599,-2.0994344,11.311598,0.9042624,0.47826543,0.89668924,0.5832234,0.6501576,-4.4473577,-0.11368076,0.068858795,0.09381374
2025-05-29 00:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.683707,2.4695013,0.0,0.0,0.0,0.0,0.43145567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5729503,0.4495985,0.21310197,0.4480765,0.44545093,8.451182,-3.014989,10.922802,-2.9389093,0.4473742,-2.257568,0.54857075,0.6501576,-1.8348435,0.021871751,-0.3961943,0.09381374
2025-05-29 01:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.694031,2.467816,0.0,0.0,0.0,0.0,0.517139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54775214,0.44194183,0.28346324,0.41370946,0.41547197,8.699886,-1.8089006,10.6669,7.0870137,0.41531688,9.628897,0.6061743,0.6501576,0.1666538,0.10583556,0.6502125,0.09381374
2025-05-29 02:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.813463,2.4680297,0.0,0.0,0.0,0.0,0.6608718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5058642,0.406499,0.4457206,0.41851175,0.44393477,10.172169,1.6177398,10.788565,9.770846,0.4302998,11.052249,0.6771889,0.6501576,6.6888194,0.80484366,2.1526313,0.09381374
2025-05-29 03:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88979,2.4784284,0.0,0.0,0.0,0.0,0.49125907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38452438,0.33645254,0.49398497,0.36013138,0.36155185,9.954401,0.958765,10.837621,2.6915107,0.36179602,2.531671,0.57782817,0.6501576,15.10644,1.2073355,0.8036504,0.09381374
2025-05-29 04:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.183016,2.4783528,0.0,0.0,0.0,0.0,0.4428413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38594627,0.3107326,0.48821616,0.45603862,0.4538419,9.023387,-1.0034218,10.670471,3.9127972,0.45647392,4.6572943,0.53315985,0.6501576,21.774832,1.0449532,0.16614442,0.09381374
2025-05-29 05:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.585319,2.4743624,0.0,0.0,0.0,0.0,0.4232801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3930278,0.30784428,0.45713696,0.48705083,0.4845064,7.836657,-3.0876586,10.273667,2.7249665,0.48710102,3.2291584,0.5095356,0.6501576,17.916056,0.2614077,-0.18315078,0.09381374
2025-05-29 06:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.317748,2.4758406,0.0,0.0,0.0,0.0,0.48519996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42663065,0.27609023,0.4081126,0.70741534,0.6995376,6.517341,-5.0218043,9.663749,-4.0867624,0.701419,-3.1384747,0.48951843,0.6501576,8.144095,-0.16886178,-0.4790007,0.09381374
2025-05-29 07:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.693764,2.4764297,0.0,0.0,0.0,0.0,0.39114532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896079,0.32941595,0.36658493,0.48116323,0.47726044,5.4224663,-6.117558,8.933093,-0.18825334,0.48056722,-0.19220692,0.49043578,0.6501576,-1.9809173,-0.3809644,-0.46614242,0.09381374
2025-05-29 08:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.010193,2.4759638,0.0,0.0,0.0,0.0,0.3716615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3623922,0.33207738,0.327412,0.40743366,0.40441427,4.4596105,-6.7285447,8.135116,-2.0680773,0.40788922,-1.8253688,0.48722282,0.6501576,-7.317801,-0.49019215,-0.50876325,0.09381374
2025-05-29 09:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.427643,2.4761832,0.0,0.0,0.0,0.0,0.5356425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34222615,0.30504972,0.38476777,0.43584707,0.437972,4.895447,-4.403247,7.5933533,3.5699515,0.44026345,3.5980916,0.573283,0.6501576,-6.7574654,-0.089948975,0.71414083,0.09381374
2025-05-29 10:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.240009,2.4726107,0.0,0.0,0.0,0.0,0.59768707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4307375,0.30058262,0.4121914,0.7001985,0.69685626,4.878229,-3.4545274,7.156126,2.5575554,0.7029404,2.587926,0.54878104,0.6501576,-2.5906205,0.20585743,0.4156688,0.09381374
2025-05-29 11:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.702711,2.4700153,0.0,0.0,0.0,0.0,0.48139954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41808793,0.37909707,0.42508838,0.47508368,0.47342798,4.661399,-3.0971608,6.758276,3.167285,0.47632384,3.4539032,0.5366311,0.6501576,4.206982,0.46712244,0.2700785,0.09381374
2025-05-29 12:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518301,2.4689443,0.0,0.0,0.0,0.0,0.52308935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4906154,0.35751975,0.3823956,0.73004675,0.72182477,3.706191,-4.29684,6.228238,-2.8148792,0.72289056,-2.3237932,0.47897592,0.6501576,4.873915,0.0039760265,-0.6665178,0.09381374
2025-05-29 13:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9594555,2.4695842,0.0,0.0,0.0,0.0,0.38053566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44739574,0.4306193,0.33674788,0.46115488,0.45586798,2.7980385,-5.161912,5.602881,-2.2162347,0.45870116,-1.969906,0.4700832,0.6501576,0.45538574,-0.41640943,-0.8375177,0.09381374
2025-05-29 14:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.326535,2.4691398,0.0,0.0,0.0,0.0,0.33263463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41672578,0.4593057,0.29278105,0.31415465,0.31013408,1.9947572,-5.642974,4.924518,-1.0112617,0.31333262,-1.0125285,0.4653232,0.6501576,-8.112474,-0.7394998,-0.693067,0.09381374
2025-05-29 15:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3018045,2.4764035,0.0,0.0,0.0,0.0,0.53161997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52709603,0.37029618,0.22325425,0.89413494,0.8821963,0.91557914,-6.582912,4.142587,-5.6195197,0.8863907,-4.4946256,0.43133193,0.6501576,-13.935978,-0.81615514,-0.8950308,0.09381374
2025-05-29 16:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.830942,2.4813786,0.0,0.0,0.0,0.0,0.39747027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4477041,0.4353845,0.16999047,0.519989,0.50680846,0.15468523,-6.694493,3.3483617,-10.052667,0.51374054,-6.1727486,0.44069612,0.6501576,-16.702242,-0.8059857,-0.80720216,0.09381374
2025-05-29 17:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3450465,2.4846392,0.0,0.0,0.0,0.0,0.43732598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39223015,0.39674342,0.15532045,0.46331728,0.45855668,-0.015183587,-5.59465,2.6753232,-4.2293816,0.4610266,-3.2613373,0.48246488,0.6501576,-16.5041,-0.7115955,-0.41168594,0.09381374
2025-05-29 18:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.196738,2.488542,0.0,0.0,0.0,0.0,0.5744054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42458078,0.34516975,0.14845757,0.7666338,0.7584701,-0.06856678,-4.4804125,2.1250582,-1.7162558,0.7616825,-1.5264392,0.49016428,0.6501576,-14.435302,-0.5248035,-0.3381964,0.09381374
2025-05-29 19:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.165059,2.4930692,0.0,0.0,0.0,0.0,0.5747997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3970734,0.2981252,0.11919564,0.88206327,0.87262034,-0.4264971,-4.2017536,1.6054972,-1.5862361,0.8773916,-1.5814329,0.45969135,0.6501576,-12.019028,-0.46569875,-0.63100845,0.09381374
2025-05-29 20:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.945509,2.49748,0.0,0.0,0.0,0.0,0.5357365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34477192,0.2987685,0.10943698,0.7257814,0.7175234,-0.49000812,-3.386472,1.1757691,0.18593206,0.7215546,0.17848848,0.48223847,0.6501576,-10.328669,-0.47354004,-0.43506104,0.09381374
2025-05-29 21:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7063336,2.4932845,0.0,0.0,0.0,0.0,0.40086514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33668774,0.43857,0.1488346,0.17972517,0.18267082,0.116267465,-1.3866743,0.9663903,2.3908837,0.18496858,2.5787842,0.54614204,0.6501576,-8.411753,-0.25484195,0.31375176,0.09381374
2025-05-29 22:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2872314,2.4889305,0.0,0.0,0.0,0.0,0.5102325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41817224,0.43090785,0.18022466,0.49785826,0.4965169,0.5525014,-0.12895031,0.8955951,2.4109802,0.49761024,2.6269891,0.5419337,0.6501576,-4.7319574,0.052531146,0.2852836,0.09381374
2025-05-29 23:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9652286,2.4860086,0.0,0.0,0.0,0.0,0.48072296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423082,0.41573733,0.16676679,0.566969,0.55817175,0.3352982,-0.4374492,0.7908076,-3.793992,0.56596386,-2.9793231,0.4818917,0.6501576,-0.28157097,0.15321332,-0.13492325,0.09381374
2025-05-30 00:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8373513,2.4893725,0.0,0.0,0.0,0.0,0.56436074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4213405,0.3651293,0.15133975,0.7505085,0.74331146,0.110148236,-0.7002368,0.65706456,-2.9231493,0.74767786,-2.4596875,0.47653526,0.6501576,1.4545418,-0.010343099,-0.17381676,0.09381374
2025-05-30 01:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.578904,2.4911985,0.0,0.0,0.0,0.0,0.5540146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37863636,0.36460078,0.16786851,0.6190661,0.6139583,0.33888313,0.002723523,0.60077786,-1.0062302,0.6165797,-0.83938986,0.5211107,0.6501576,0.65050656,-0.060702104,0.13516128,0.09381374
2025-05-30 02:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.324093,2.4865682,0.0,0.0,0.0,0.0,0.3901402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37412354,0.444814,0.14839141,0.33584467,0.33260527,0.054789066,-0.46669072,0.49276838,-0.06266141,0.33332694,-0.088520184,0.4705576,0.6501576,-1.0571595,-0.08727937,-0.21415123,0.09381374
2025-05-30 03:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9951334,2.487572,0.0,0.0,0.0,0.0,0.62511134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3875624,0.40481433,0.24686013,0.50650454,0.5153166,1.3994093,2.4346578,0.7044466,5.7674723,0.5135756,6.4256516,0.6115775,0.6501576,1.1397934,0.29905644,0.97786635,0.09381374
2025-05-30 04:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7063808,2.4882255,0.0,0.0,0.0,0.0,0.4754713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35394996,0.3976587,0.26256102,0.42475814,0.4217203,1.4904106,2.2335272,0.89396304,2.7003038,0.42469808,3.0330849,0.5195193,0.6501576,3.9874525,0.3403372,0.2582209,0.09381374
2025-05-30 05:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5483103,2.4864993,0.0,0.0,0.0,0.0,0.6394437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39596263,0.37679732,0.32542282,0.63892174,0.6427255,2.2141893,3.3457346,1.206029,6.4936147,0.647086,8.358593,0.57000136,0.6501576,9.392679,0.6739453,0.7803484,0.09381374
2025-05-30 06:14:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3070142,2.4853394,0.0,0.0,0.0,0.0,0.54247665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37188986,0.4216996,0.38196474,0.4193274,0.42142612,2.7840421,3.9258103,1.5820113,6.261749,0.42221177,7.8185983,0.5720593,0.6501576,11.635792,0.6149567,0.8020189,0.09381374
